Date,Sender,Recipient,Place of Dispatch,Place of Destination,Dispatch_GeoNames,Destination_GeoNames,link,Dispatch_Lat,Dispatch_Lon,Destination_Lat,Destination_Lon,Distance_km
"Freitag, 22. März 1799",Johann Gottlieb Fichte,Christian Gottlob Voigt,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/16237?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Sonntag, 24. März 1799",Johann Friedrich Herbart,Johann Gottlieb Fichte,Bern,Jena,https://www.geonames.org/2661552,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16238?left=text&query_id=6773ee556fe85,46.94809,7.44744,50.92878,11.5899,536.5329523295036
"Montag, 25. März 1799",Johann Gottlieb Fichte,Johann Jakob Wagner,Jena,Nürnberg,https://www.geonames.org/2895044,https://www.geonames.org/2861650,https://briefe-der-romantik.de/letters/view/16239?left=text&query_id=6773ee556fe85,50.92878,11.5899,49.45421,11.07752,168.05086778240593
"Montag, 25. März 1799",Christian Gottlob Voigt,Johann Gottlieb Fichte,Weimar,Jena,https://www.geonames.org/2812482,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16240?left=text&query_id=6773ee556fe85,50.9803,11.32903,50.92878,11.5899,19.205499834259964
"Mittwoch,  3. April 1799",Johann Gottlieb Fichte,Christian Gottlob Voigt,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://briefe-der-romantik.de/letters/view/16241?left=text&query_id=6773ee556fe85,50.92878,11.5899,50.9803,11.32903,19.205499834259964
"Freitag,  5. April 1799",Karl Ludwig Pörschke,Johann Gottlieb Fichte,Königsberg,Jena,https://www.geonames.org/554234,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16242?left=text&query_id=6773ee556fe85,54.70649,20.51095,50.92878,11.5899,732.9391551085525
27. März bis 6. April 1799,Karl Leonhard Reinhold,Johann Gottlieb Fichte,Eutin,Jena,https://www.geonames.org/2891122,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16243?left=text&query_id=6773ee556fe85,54.32133,10.13489,50.92878,11.5899,390.14304157033223
"Samstag,  6. April 1799",Johann Gottlieb Fichte,Philipp Albert Stapfer,Jena,Bern,https://www.geonames.org/2895044,https://www.geonames.org/2661552,https://briefe-der-romantik.de/letters/view/16244?left=text&query_id=6773ee556fe85,50.92878,11.5899,46.94809,7.44744,536.5329523295036
1. Hälfte des April 1799,Johanna Fichte,Johann Jakob Wagner,Jena,Nürnberg,https://www.geonames.org/2895044,https://www.geonames.org/2861650,https://briefe-der-romantik.de/letters/view/16245?left=text&query_id=6773ee556fe85,50.92878,11.5899,49.45421,11.07752,168.05086778240593
"Dienstag,  9. April 1799",Johann Gottlieb Fichte,Franz Wilhelm Jung,Jena,Mainz,https://www.geonames.org/2895044,https://www.geonames.org/2874225,https://briefe-der-romantik.de/letters/view/16246?left=text&query_id=6773ee556fe85,50.92878,11.5899,49.98419,8.2791,257.49524740381196
"Dienstag, 16. April 1799",Karl Leonhard Reinhold,Johann Gottlieb Fichte,Kiel,Jena,https://www.geonames.org/2891122,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16247?left=text&query_id=6773ee556fe85,54.32133,10.13489,50.92878,11.5899,390.14304157033223
"Montag, 22. April 1799",Johann Gottlieb Fichte,Karl Leonhard Reinhold,Jena,Kiel,https://www.geonames.org/2895044,https://www.geonames.org/2891122,https://briefe-der-romantik.de/letters/view/16248?left=text&query_id=6773ee556fe85,50.92878,11.5899,54.32133,10.13489,390.14304157033223
"Montag, 22. April 1799",Johann Gottlieb Fichte,Friedrich Heinrich Jacobi,Jena,Eutin,https://www.geonames.org/2895044,https://www.geonames.org/2928381,https://briefe-der-romantik.de/letters/view/16249?left=text&query_id=6773ee556fe85,50.92878,11.5899,54.14054,10.60751,363.55022204029444
"Mittwoch, 24. April 1799",Johanna Fichte,Johann Jakob Wagner,Jena,Nürnberg,https://www.geonames.org/2895044,https://www.geonames.org/2861650,https://briefe-der-romantik.de/letters/view/16250?left=text&query_id=6773ee556fe85,50.92878,11.5899,49.45421,11.07752,168.05086778240593
"Montag, 29. April 1799",Franz Wilhelm Jung,Johann Gottlieb Fichte,Mainz,Jena,https://www.geonames.org/2874225,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16251?left=text&query_id=6773ee556fe85,49.98419,8.2791,50.92878,11.5899,257.49524740381196
"Freitag,  3. Mai 1799",Johann Gottlieb Fichte,Karl Leonhard Reinhold,Jena,Kiel,https://www.geonames.org/2895044,https://www.geonames.org/2891122,https://briefe-der-romantik.de/letters/view/16252?left=text&query_id=6773ee556fe85,50.92878,11.5899,54.32133,10.13489,390.14304157033223
"Freitag,  3. Mai 1799",Johann Gottlieb Fichte,Friedrich Christoph Jensen,Jena,Kiel,https://www.geonames.org/2895044,https://www.geonames.org/2891122,https://briefe-der-romantik.de/letters/view/16253?left=text&query_id=6773ee556fe85,50.92878,11.5899,54.32133,10.13489,390.14304157033223
"Freitag, 10. Mai 1799",Johann Gottlieb Fichte,Franz Wilhelm Jung,Jena,Mainz,https://www.geonames.org/2895044,https://www.geonames.org/2874225,https://briefe-der-romantik.de/letters/view/16254?left=text&query_id=6773ee556fe85,50.92878,11.5899,49.98419,8.2791,257.49524740381196
"Montag, 13. Mai 1799",Johann Jakob Wagner,Johann Gottlieb Fichte,Nürnberg,Jena,https://www.geonames.org/2861650,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16255?left=text&query_id=6773ee556fe85,49.45421,11.07752,50.92878,11.5899,168.05086778240593
Mitte Mai 1799,Karl Leonhard Reinhold,Johann Gottlieb Fichte,Kiel,Jena,https://www.geonames.org/2891122,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16256?left=text&query_id=6773ee556fe85,54.32133,10.13489,50.92878,11.5899,390.14304157033223
"Mittwoch, 22. Mai 1799",Johann Gottlieb Fichte,Karl Leonhard Reinhold,Jena,Kiel,https://www.geonames.org/2895044,https://www.geonames.org/2891122,https://briefe-der-romantik.de/letters/view/16257?left=text&query_id=6773ee556fe85,50.92878,11.5899,54.32133,10.13489,390.14304157033223
"Mittwoch, 22. Mai 1799",Johann Gottlieb Fichte,Karl Leonhard Reinhold,Jena,Kiel,https://www.geonames.org/2895044,https://www.geonames.org/2891122,https://briefe-der-romantik.de/letters/view/16258?left=text&query_id=6773ee556fe85,50.92878,11.5899,54.32133,10.13489,390.14304157033223
"Mittwoch, 29. Mai 1799",Johann Gottlieb Fichte,Johann Jakob Wagner,Jena,Nürnberg,https://www.geonames.org/2895044,https://www.geonames.org/2861650,https://briefe-der-romantik.de/letters/view/16259?left=text&query_id=6773ee556fe85,50.92878,11.5899,49.45421,11.07752,168.05086778240593
"Mittwoch, 12. Juni 1799",Karl Leonhard Reinhold,Johann Gottlieb Fichte,Kiel,Jena,https://www.geonames.org/2891122,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16260?left=text&query_id=6773ee556fe85,54.32133,10.13489,50.92878,11.5899,390.14304157033223
"Freitag, 14. Juni 1799",Johann Gottlieb Fichte,Karl Leonhard Reinhold,Jena,Kiel,https://www.geonames.org/2895044,https://www.geonames.org/2891122,https://briefe-der-romantik.de/letters/view/16261?left=text&query_id=6773ee556fe85,50.92878,11.5899,54.32133,10.13489,390.14304157033223
"Freitag, 21. Juni 1799",Johann Gottlieb Fichte,Karl Leonhard Reinhold,Jena,Kiel,https://www.geonames.org/2895044,https://www.geonames.org/2891122,https://briefe-der-romantik.de/letters/view/16262?left=text&query_id=6773ee556fe85,50.92878,11.5899,54.32133,10.13489,390.14304157033223
"Montag, 24. Juni 1799",Karl Leonhard Reinhold,Johann Gottlieb Fichte,Kiel,Jena,https://www.geonames.org/2891122,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16263?left=text&query_id=6773ee556fe85,54.32133,10.13489,50.92878,11.5899,390.14304157033223
"Sonntag, 30. Juni 1799",Johann Gottlieb Fichte,Franz Wilhelm Jung,Jena,Mainz,https://www.geonames.org/2895044,https://www.geonames.org/2874225,https://briefe-der-romantik.de/letters/view/16264?left=text&query_id=6773ee556fe85,50.92878,11.5899,49.98419,8.2791,257.49524740381196
"Sonntag, 30. Juni 1799",Johann Gottlieb Fichte,Philipp Albert Stapfer,Jena,Bern,https://www.geonames.org/2895044,https://www.geonames.org/2661552,https://briefe-der-romantik.de/letters/view/16265?left=text&query_id=6773ee556fe85,50.92878,11.5899,46.94809,7.44744,536.5329523295036
"Sonntag, 30. Juni 1799",Johann Gottlieb Fichte,Johann Franz Jakob Brechtel,Jena,Unbekannt,https://www.geonames.org/2895044,,https://briefe-der-romantik.de/letters/view/16266?left=text&query_id=6773ee556fe85,50.92878,11.5899,49.9849489,8.7082455,229.97643061303467
Anfang Juli 1799,Johanna Fichte,Johann Gottlieb Fichte,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/16267?left=text&query_id=6773ee556fe85,50.92878,11.5899,52.52437,13.41053,217.56542410717475
"Donnerstag,  4. Juli 1799",Johann Jakob Stolz,Johann Gottlieb Fichte,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/16268?left=text&query_id=6773ee556fe85,50.92878,11.5899,52.52437,13.41053,217.56542410717475
Anfang Juli 1799,Johanna Fichte,Johann Gottlieb Fichte,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/16269?left=text&query_id=6773ee556fe85,50.92878,11.5899,52.52437,13.41053,217.56542410717475
5. bis 6. Juli 1799,Johann Gottlieb Fichte,Johanna Fichte,Berlin,Jena,https://www.geonames.org/2950159,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16270?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.92878,11.5899,217.56542410717475
"Samstag,  6. Juli 1799",Johann Gottlieb Fichte,Johanna Fichte,Berlin,Jena,https://www.geonames.org/2950159,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16271?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.92878,11.5899,217.56542410717475
Anfang Juli 1799,Johann Wilhelm Süvern,Johann Gottlieb Fichte,Berlin,Jena,https://www.geonames.org/2950159,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16272?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.92878,11.5899,217.56542410717475
1. Hälfte des Juli 1799,Johann Gottlieb Fichte,Friedrich Horn,Berlin,Unbekannt,https://www.geonames.org/2950159,,https://briefe-der-romantik.de/letters/view/16273?left=text&query_id=6773ee556fe85,52.52437,13.41053,49.9849489,8.7082455,432.95168081813307
"Freitag, 12. Juli 1799",Johanna Fichte,Johann Gottlieb Fichte,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/16274?left=text&query_id=6773ee556fe85,50.92878,11.5899,52.52437,13.41053,217.56542410717475
Juli 1799,Novalis,Johanna Fichte,Weißenfels,Jena,https://www.geonames.org/2811899,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16275?left=text&query_id=6773ee556fe85,51.20148,11.96843,50.92878,11.5899,40.304596922818156
Juli 1799,Johanna Fichte,Novalis,Jena,Weißenfels,https://www.geonames.org/2895044,https://www.geonames.org/2811899,https://briefe-der-romantik.de/letters/view/16276?left=text&query_id=6773ee556fe85,50.92878,11.5899,51.20148,11.96843,40.304596922818156
"Samstag, 13. Juli 1799",Johann Gottlieb Fichte,Johanna Fichte,Berlin,Jena,https://www.geonames.org/2950159,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16277?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.92878,11.5899,217.56542410717475
Mitte Juli 1799,Johann Gottlieb Fichte,Franz Joseph Harbaur,Berlin,Jena,https://www.geonames.org/2950159,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16278?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.92878,11.5899,217.56542410717475
Mitte Juli 1799,Friedrich Horn,Johann Gottlieb Fichte,Unbekannt,Jena,,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16279?left=text&query_id=6773ee556fe85,49.9849489,8.7082455,50.92878,11.5899,229.97643061303467
Sommer 1799,Georg Carl Wilhelm Rein,Johann Gottlieb Fichte,Leipzig,Jena,https://www.geonames.org/2879139,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16280?left=text&query_id=6773ee556fe85,51.33962,12.37129,50.92878,11.5899,71.27644163130402
"Samstag, 20. Juli 1799",Johann Gottlieb Fichte,Johanna Fichte,Berlin,Jena,https://www.geonames.org/2950159,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16281?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.92878,11.5899,217.56542410717475
letztes Drittel des Juli 1799,Johanna Fichte,Johann Gottlieb Fichte,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/16282?left=text&query_id=6773ee556fe85,50.92878,11.5899,52.52437,13.41053,217.56542410717475
Juli 1799,Unbekannt,Johann Gottlieb Fichte,Unbekannt,Berlin,,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/16283?left=text&query_id=6773ee556fe85,49.9849489,8.7082455,52.52437,13.41053,432.95168081813307
"Dienstag, 23. Juli 1799",Johann Friedrich von Cotta,Johann Gottlieb Fichte,Tübingen,Jena,https://www.geonames.org/2820860,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16284?left=text&query_id=6773ee556fe85,48.52266,9.05222,50.92878,11.5899,324.144949728438
"Freitag, 26. Juli 1799",Johanna Ernestine Christiane Ilgen,Johann Gottlieb Fichte,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/16285?left=text&query_id=6773ee556fe85,50.92878,11.5899,52.52437,13.41053,217.56542410717475
"Freitag, 26. Juli 1799",Albrecht Heinrich Matthias Kochen,Johann Gottlieb Fichte,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/16286?left=text&query_id=6773ee556fe85,50.92878,11.5899,52.52437,13.41053,217.56542410717475
Juli 1799,Unbekannt,Johann Gottlieb Fichte,Unbekannt,Jena,,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16287?left=text&query_id=6773ee556fe85,49.9849489,8.7082455,50.92878,11.5899,229.97643061303467
"Samstag, 27. Juli 1799",Johann Gottlieb Fichte,Johanna Fichte,Berlin,Jena,https://www.geonames.org/2950159,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16288?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.92878,11.5899,217.56542410717475
"Sonntag, 28. Juli 1799",Johanna Fichte,Johann Gottlieb Fichte,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/16289?left=text&query_id=6773ee556fe85,50.92878,11.5899,52.52437,13.41053,217.56542410717475
"Freitag,  2. August 1799",Johann Gottlieb Fichte,Johanna Fichte,Berlin,Jena,https://www.geonames.org/2950159,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16290?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.92878,11.5899,217.56542410717475
"Freitag,  2. August 1799",Johann Gottlieb Fichte,Caroline von Schelling,Berlin,Jena,https://www.geonames.org/2950159,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16291?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.92878,11.5899,217.56542410717475
"Freitag,  2. August 1799",Johanna Fichte,Johann Gottlieb Fichte,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/16292?left=text&query_id=6773ee556fe85,50.92878,11.5899,52.52437,13.41053,217.56542410717475
"Sonntag,  4. August 1799",Johanna Fichte,Johann Gottlieb Fichte,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/16293?left=text&query_id=6773ee556fe85,50.92878,11.5899,52.52437,13.41053,217.56542410717475
Anfang August 1799,Johanna Fichte,Johann Gottlieb Fichte,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/16294?left=text&query_id=6773ee556fe85,50.92878,11.5899,52.52437,13.41053,217.56542410717475
Sommer 1799,Johann Gottlieb Fichte,Georg Carl Wilhelm Rein,Berlin,Leipzig,https://www.geonames.org/2950159,https://www.geonames.org/2879139,https://briefe-der-romantik.de/letters/view/16295?left=text&query_id=6773ee556fe85,52.52437,13.41053,51.33962,12.37129,149.95178510694163
"Freitag, 16. August 1799",Johanna Fichte,Johann Gottlieb Fichte,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/16296?left=text&query_id=6773ee556fe85,50.92878,11.5899,52.52437,13.41053,217.56542410717475
"Samstag, 17. August 1799",Johann Gottlieb Fichte,Johanna Fichte,Berlin,Jena,https://www.geonames.org/2950159,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16297?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.92878,11.5899,217.56542410717475
Mitte August 1799,Johann Jakob Wagner,Johanna Fichte,Nürnberg,Jena,https://www.geonames.org/2861650,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16298?left=text&query_id=6773ee556fe85,49.45421,11.07752,50.92878,11.5899,168.05086778240593
Mitte August 1799,Caroline von Schelling,Johann Gottlieb Fichte,Jena,Berlin,https://www.geonames.org/2895044,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/16299?left=text&query_id=6773ee556fe85,50.92878,11.5899,52.52437,13.41053,217.56542410717475
"Dienstag, 20. August 1799",Johanna Fichte,Johann Jakob Wagner,Jena,Nürnberg,https://www.geonames.org/2895044,https://www.geonames.org/2861650,https://briefe-der-romantik.de/letters/view/16300?left=text&query_id=6773ee556fe85,50.92878,11.5899,49.45421,11.07752,168.05086778240593
Mitte August 1799,Wilhelm Hennings,Johann Gottlieb Fichte,Erfurt,Jena,https://www.geonames.org/2929670,https://www.geonames.org/2895044,https://briefe-der-romantik.de/letters/view/16301?left=text&query_id=6773ee556fe85,50.9787,11.03283,50.92878,11.5899,39.53577577894078
