letter_id,Date,Sender,Recipient,place_dispatch,place_destination,dispatch_geonames_url,destination_geonames_url,dispatch_gnd_url,destination_gnd_url,date_when,date_text,date_not_before,date_not_after,note,link,dispatch_lat,dispatch_lon,destination_lat,destination_lon,distance_km,link_canonical,date_parsed,date_iso,date_inferred,dispatch_inferred,destination_inferred
15863,"Samstag,  8. März 1794",Johann Gottlieb Fichte,Gottlieb Hufeland,Zürich,Jena,https://www.geonames.org/2657896,https://www.geonames.org/2895044,https://d-nb.info/gnd/4068038-1,https://d-nb.info/gnd/4028557-1,1794-03-08,1794-03-08,,,,https://briefe-der-romantik.de/letters/view/15863?left=text,47.36667,8.55,50.92878,11.5899,453.5283918250287,https://briefe-der-romantik.de/letters/view/15863?left=text,1794-03-08,1794-03-08,False,False,False
15864,März 1794,Carl August Böttiger,Johann Gottlieb Fichte,Weimar,Zürich,https://www.geonames.org/2812482,https://www.geonames.org/2657896,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4068038-1,1794-03-01,März 1794,,,,https://briefe-der-romantik.de/letters/view/15864?left=text,50.9803,11.32903,47.36667,8.55,449.6655050263733,https://briefe-der-romantik.de/letters/view/15864?left=text,1794-03-01,1794-03-01,False,False,False
15865,März 1794,Gottlieb Hufeland,Johann Gottlieb Fichte,Jena,Zürich,https://www.geonames.org/2895044,https://www.geonames.org/2657896,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4068038-1,1794-03-01,März 1794,,,,https://briefe-der-romantik.de/letters/view/15865?left=text,50.92878,11.5899,47.36667,8.55,453.5283918250287,https://briefe-der-romantik.de/letters/view/15865?left=text,1794-03-01,1794-03-01,False,False,False
15866,2. Hälfte des März 1794,Carl August Böttiger,Johann Gottlieb Fichte,Weimar,Zürich,https://www.geonames.org/2812482,https://www.geonames.org/2657896,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4068038-1,1794-03-16,2. Hälfte des März 1794,,,,https://briefe-der-romantik.de/letters/view/15866?left=text,50.9803,11.32903,47.36667,8.55,449.6655050263733,https://briefe-der-romantik.de/letters/view/15866?left=text,1794-03-16,1794-03-16,True,False,False
15867,2. Hälfte des März 1794,Christian Gottlob Voigt,Johann Gottlieb Fichte,Weimar,Zürich,https://www.geonames.org/2812482,https://www.geonames.org/2657896,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4068038-1,1794-03-16,2. Hälfte des März 1794,,,,https://briefe-der-romantik.de/letters/view/15867?left=text,50.9803,11.32903,47.36667,8.55,449.6655050263733,https://briefe-der-romantik.de/letters/view/15867?left=text,1794-03-16,1794-03-16,True,False,False
15868,"Samstag, 15. März 1794",Andreas Joseph Schnaubert,Johann Gottlieb Fichte,Jena,Zürich,https://www.geonames.org/2895044,https://www.geonames.org/2657896,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4068038-1,1794-03-15,1794-03-15,,,,https://briefe-der-romantik.de/letters/view/15868?left=text,50.92878,11.5899,47.36667,8.55,453.5283918250287,https://briefe-der-romantik.de/letters/view/15868?left=text,1794-03-15,1794-03-15,False,False,False
15869,"Mittwoch,  2. April 1794",Johann Gottlieb Fichte,Andreas Joseph Schnaubert,Zürich,Jena,https://www.geonames.org/2657896,https://www.geonames.org/2895044,https://d-nb.info/gnd/4068038-1,https://d-nb.info/gnd/4028557-1,1794-04-02,1794-04-02,,,,https://briefe-der-romantik.de/letters/view/15869?left=text,47.36667,8.55,50.92878,11.5899,453.5283918250287,https://briefe-der-romantik.de/letters/view/15869?left=text,1794-04-02,1794-04-02,False,False,False
15870,"Mittwoch,  2. April 1794",Johann Gottlieb Fichte,Carl August Böttiger,Zürich,Weimar,https://www.geonames.org/2657896,https://www.geonames.org/2812482,https://d-nb.info/gnd/4068038-1,https://d-nb.info/gnd/4065105-8,1794-04-02,1794-04-02,,,,https://briefe-der-romantik.de/letters/view/15870?left=text,47.36667,8.55,50.9803,11.32903,449.6655050263733,https://briefe-der-romantik.de/letters/view/15870?left=text,1794-04-02,1794-04-02,False,False,False
15871,April 1794,Johann Gottlieb Fichte,Friedrich Immanuel Niethammer,Zürich,Jena,https://www.geonames.org/2657896,https://www.geonames.org/2895044,https://d-nb.info/gnd/4068038-1,https://d-nb.info/gnd/4028557-1,1794-04-01,April 1794,,,,https://briefe-der-romantik.de/letters/view/15871?left=text,47.36667,8.55,50.92878,11.5899,453.5283918250287,https://briefe-der-romantik.de/letters/view/15871?left=text,1794-04-01,1794-04-01,False,False,False
15872,Ende April 1794,Adolf Henryk Ferdynand Troschel,Johann Gottlieb Fichte,Danzig (Gdańsk),Zürich,https://www.geonames.org/3099434,https://www.geonames.org/2657896,https://d-nb.info/gnd/15739-9,https://d-nb.info/gnd/4068038-1,1794-04-21,Ende April 1794,,,,https://briefe-der-romantik.de/letters/view/15872?left=text,54.35227,18.64912,47.36667,8.55,1049.572402880305,https://briefe-der-romantik.de/letters/view/15872?left=text,1794-04-21,1794-04-21,True,False,False
15873,Ende April 1794,Samuel Gotthelf Fichte,Johann Gottlieb Fichte,Rammenau,Zürich,https://www.geonames.org/2850648,https://www.geonames.org/2657896,https://d-nb.info/gnd/4368618-7,https://d-nb.info/gnd/4068038-1,1794-04-21,Ende April 1794,,,,https://briefe-der-romantik.de/letters/view/15873?left=text,51.15,14.13333,47.36667,8.55,583.7651310197815,https://briefe-der-romantik.de/letters/view/15873?left=text,1794-04-21,1794-04-21,True,False,False
15874,"Donnerstag,  1. Mai 1794",Johann Gottlieb Fichte,Johanna Fichte,Tuttlingen,Zürich,https://www.geonames.org/2820693,https://www.geonames.org/2657896,https://d-nb.info/gnd/4061293-4,https://d-nb.info/gnd/4068038-1,1794-05-01,1794-05-01,,,,https://briefe-der-romantik.de/letters/view/15874?left=text,47.98464,8.8177,47.36667,8.55,71.5784885085195,https://briefe-der-romantik.de/letters/view/15874?left=text,1794-05-01,1794-05-01,False,False,False
15875,"Samstag,  3. Mai 1794",Johann Gottlieb Fichte,Johanna Fichte,Stuttgart,Zürich,https://www.geonames.org/2825297,https://www.geonames.org/2657896,https://d-nb.info/gnd/4058282-6,https://d-nb.info/gnd/4068038-1,1794-05-03,1794-05-03,,,,https://briefe-der-romantik.de/letters/view/15875?left=text,48.78232,9.17702,47.36667,8.55,164.16034585555556,https://briefe-der-romantik.de/letters/view/15875?left=text,1794-05-03,1794-05-03,False,False,False
15876,"Dienstag,  6. Mai 1794",Hartmann Rahn,Johann Gottlieb Fichte,Zürich,Jena,https://www.geonames.org/2657896,https://www.geonames.org/2895044,https://d-nb.info/gnd/4068038-1,https://d-nb.info/gnd/4028557-1,1794-05-06,1794-05-06,,,,https://briefe-der-romantik.de/letters/view/15876?left=text,47.36667,8.55,50.92878,11.5899,453.5283918250287,https://briefe-der-romantik.de/letters/view/15876?left=text,1794-05-06,1794-05-06,False,False,False
15877,6./7. Mai 1794,Johanna Fichte,Johann Gottlieb Fichte,Zürich,Jena,https://www.geonames.org/2657896,https://www.geonames.org/2895044,https://d-nb.info/gnd/4068038-1,https://d-nb.info/gnd/4028557-1,1794-05-06,6./7. Mai 1794,,,,https://briefe-der-romantik.de/letters/view/15877?left=text,47.36667,8.55,50.92878,11.5899,453.5283918250287,https://briefe-der-romantik.de/letters/view/15877?left=text,1794-05-06,1794-05-06,True,False,False
15878,"Montag, 12. Mai 1794",Johann Gottlieb Fichte,Johanna Fichte,Frankfurt am Main,Zürich,https://www.geonames.org/2925533,https://www.geonames.org/2657896,https://d-nb.info/gnd/4018118-2,https://d-nb.info/gnd/4068038-1,1794-05-12,1794-05-12,,,,https://briefe-der-romantik.de/letters/view/15878?left=text,50.11552,8.68417,47.36667,8.55,305.81674842901543,https://briefe-der-romantik.de/letters/view/15878?left=text,1794-05-12,1794-05-12,False,False,False
15879,um den 12. bis 17. Mai 1794,Johanna Fichte,Johann Gottlieb Fichte,Zürich,Jena,https://www.geonames.org/2657896,https://www.geonames.org/2895044,https://d-nb.info/gnd/4068038-1,https://d-nb.info/gnd/4028557-1,1794-05-12,um den 12. bis 17. Mai 1794,,,,https://briefe-der-romantik.de/letters/view/15879?left=text,47.36667,8.55,50.92878,11.5899,453.5283918250287,https://briefe-der-romantik.de/letters/view/15879?left=text,1794-05-12,1794-05-12,True,False,False
15880,"Samstag, 17. Mai 1794",Hartmann Rahn,Johann Gottlieb Fichte,Zürich,Jena,https://www.geonames.org/2657896,https://www.geonames.org/2895044,https://d-nb.info/gnd/4068038-1,https://d-nb.info/gnd/4028557-1,1794-05-17,1794-05-17,,,,https://briefe-der-romantik.de/letters/view/15880?left=text,47.36667,8.55,50.92878,11.5899,453.5283918250287,https://briefe-der-romantik.de/letters/view/15880?left=text,1794-05-17,1794-05-17,False,False,False
15881,Mai 1794,Unbekannt,Johann Gottlieb Fichte,Unbekannt,Jena,,https://www.geonames.org/2895044,,https://d-nb.info/gnd/4028557-1,1794-05-01,Mai 1794,,,,https://briefe-der-romantik.de/letters/view/15881?left=text,,,50.92878,11.5899,,https://briefe-der-romantik.de/letters/view/15881?left=text,1794-05-01,1794-05-01,False,False,False
15882,"Dienstag, 20. Mai 1794",Johann Gottlieb Fichte,Johanna Fichte,Jena,Zürich,https://www.geonames.org/2895044,https://www.geonames.org/2657896,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4068038-1,1794-05-20,1794-05-20,,,,https://briefe-der-romantik.de/letters/view/15882?left=text,50.92878,11.5899,47.36667,8.55,453.5283918250287,https://briefe-der-romantik.de/letters/view/15882?left=text,1794-05-20,1794-05-20,False,False,False
15883,"Mittwoch, 21. Mai 1794",Johanna Fichte,Giuseppe Gorani,Zürich,Unbekannt,https://www.geonames.org/2657896,,https://d-nb.info/gnd/4068038-1,,1794-05-21,1794-05-21,,,,https://briefe-der-romantik.de/letters/view/15883?left=text,47.36667,8.55,,,,https://briefe-der-romantik.de/letters/view/15883?left=text,1794-05-21,1794-05-21,False,False,False
15884,"Montag, 26. Mai 1794",Johann Gottlieb Fichte,Johanna Fichte,Jena,Zürich,https://www.geonames.org/2895044,https://www.geonames.org/2657896,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4068038-1,1794-05-26,1794-05-26,,,,https://briefe-der-romantik.de/letters/view/15884?left=text,50.92878,11.5899,47.36667,8.55,453.5283918250287,https://briefe-der-romantik.de/letters/view/15884?left=text,1794-05-26,1794-05-26,False,False,False
15885,"Montag, 26. Mai 1794",Johann Gottlieb Fichte,Unbekannt,Jena,Unbekannt,https://www.geonames.org/2895044,,https://d-nb.info/gnd/4028557-1,,1794-05-26,1794-05-26,,,,https://briefe-der-romantik.de/letters/view/15885?left=text,50.92878,11.5899,,,,https://briefe-der-romantik.de/letters/view/15885?left=text,1794-05-26,1794-05-26,False,False,False
15886,26. bis 31. Mai 1794,Johanna Fichte,Johann Gottlieb Fichte,Zürich,Jena,https://www.geonames.org/2657896,https://www.geonames.org/2895044,https://d-nb.info/gnd/4068038-1,https://d-nb.info/gnd/4028557-1,1794-05-26,26. bis 31. Mai 1794,,,,https://briefe-der-romantik.de/letters/view/15886?left=text,47.36667,8.55,50.92878,11.5899,453.5283918250287,https://briefe-der-romantik.de/letters/view/15886?left=text,1794-05-26,1794-05-26,True,False,False
15887,"Samstag, 31. Mai 1794",Johanna Fichte,Christian Gottfried Schütz,Zürich,Jena,https://www.geonames.org/2657896,https://www.geonames.org/2895044,https://d-nb.info/gnd/4068038-1,https://d-nb.info/gnd/4028557-1,1794-05-31,1794-05-31,,,,https://briefe-der-romantik.de/letters/view/15887?left=text,47.36667,8.55,50.92878,11.5899,453.5283918250287,https://briefe-der-romantik.de/letters/view/15887?left=text,1794-05-31,1794-05-31,False,False,False
15888,"Samstag, 31. Mai 1794",Hartmann Rahn,Johann Gottlieb Fichte,Zürich,Jena,https://www.geonames.org/2657896,https://www.geonames.org/2895044,https://d-nb.info/gnd/4068038-1,https://d-nb.info/gnd/4028557-1,1794-05-31,1794-05-31,,,,https://briefe-der-romantik.de/letters/view/15888?left=text,47.36667,8.55,50.92878,11.5899,453.5283918250287,https://briefe-der-romantik.de/letters/view/15888?left=text,1794-05-31,1794-05-31,False,False,False
15889,"Mittwoch,  4. Juni 1794",Johann Gottlieb Fichte,Johanna Fichte,Jena,Zürich,https://www.geonames.org/2895044,https://www.geonames.org/2657896,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4068038-1,1794-06-04,1794-06-04,,,,https://briefe-der-romantik.de/letters/view/15889?left=text,50.92878,11.5899,47.36667,8.55,453.5283918250287,https://briefe-der-romantik.de/letters/view/15889?left=text,1794-06-04,1794-06-04,False,False,False
15890,"Mittwoch,  4. Juni 1794",Johann Gottlieb Fichte,Friedrich August Weisshuhn,Jena,Schönewerda,https://www.geonames.org/2895044,https://www.geonames.org/2836676,https://d-nb.info/gnd/4028557-1,,1794-06-04,1794-06-04,,,,https://briefe-der-romantik.de/letters/view/15890?left=text,50.92878,11.5899,51.32353,11.36621,46.58746657949175,https://briefe-der-romantik.de/letters/view/15890?left=text,1794-06-04,1794-06-04,False,False,False
15891,Anfang Juni 1794,Johanna Eleonore Schultz,Johanna Fichte,Königsberg,Zürich,https://www.geonames.org/554234,https://www.geonames.org/2657896,https://d-nb.info/gnd/4031541-1,https://d-nb.info/gnd/4068038-1,1794-06-01,Anfang Juni 1794,,,,https://briefe-der-romantik.de/letters/view/15891?left=text,54.70649,20.51095,47.36667,8.55,1165.6236250227118,https://briefe-der-romantik.de/letters/view/15891?left=text,1794-06-01,1794-06-01,True,False,False
15892,"Samstag,  7. Juni 1794",Johanna Fichte,Johann Gottlieb Fichte,Zürich,Jena,https://www.geonames.org/2657896,https://www.geonames.org/2895044,https://d-nb.info/gnd/4068038-1,https://d-nb.info/gnd/4028557-1,1794-06-07,1794-06-07,,,,https://briefe-der-romantik.de/letters/view/15892?left=text,47.36667,8.55,50.92878,11.5899,453.5283918250287,https://briefe-der-romantik.de/letters/view/15892?left=text,1794-06-07,1794-06-07,False,False,False
15893,Mitte Juni 1794,Johann Gottfried Ebel,Johann Gottlieb Fichte,Frankfurt am Main,Jena,https://www.geonames.org/2925533,https://www.geonames.org/2895044,https://d-nb.info/gnd/4018118-2,https://d-nb.info/gnd/4028557-1,1794-06-11,Mitte Juni 1794,,,,https://briefe-der-romantik.de/letters/view/15893?left=text,50.11552,8.68417,50.92878,11.5899,224.42542598075318,https://briefe-der-romantik.de/letters/view/15893?left=text,1794-06-11,1794-06-11,True,False,False
15894,"Donnerstag, 12. Juni 1794",Johann Gottlieb Fichte,Johanna Fichte,Jena,Zürich,https://www.geonames.org/2895044,https://www.geonames.org/2657896,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4068038-1,1794-06-12,1794-06-12,,,,https://briefe-der-romantik.de/letters/view/15894?left=text,50.92878,11.5899,47.36667,8.55,453.5283918250287,https://briefe-der-romantik.de/letters/view/15894?left=text,1794-06-12,1794-06-12,False,False,False
15895,"Samstag, 14. Juni 1794",Johann Gottlieb Fichte,Johann Caspar Lavater,Jena,Zürich,https://www.geonames.org/2895044,https://www.geonames.org/2657896,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4068038-1,1794-06-14,1794-06-14,,,,https://briefe-der-romantik.de/letters/view/15895?left=text,50.92878,11.5899,47.36667,8.55,453.5283918250287,https://briefe-der-romantik.de/letters/view/15895?left=text,1794-06-14,1794-06-14,False,False,False
15896,"Montag, 16. Juni 1794",Johann Gottlieb Fichte,Johann Gottfried Ebel,Jena,Frankfurt am Main,https://www.geonames.org/2895044,https://www.geonames.org/2925533,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4018118-2,1794-06-16,1794-06-16,,,,https://briefe-der-romantik.de/letters/view/15896?left=text,50.92878,11.5899,50.11552,8.68417,224.42542598075318,https://briefe-der-romantik.de/letters/view/15896?left=text,1794-06-16,1794-06-16,False,False,False
15897,Juni 1794,Samuel Gotthelf Fichte,Johann Gottlieb Fichte,Rammenau,Jena,https://www.geonames.org/2850648,https://www.geonames.org/2895044,https://d-nb.info/gnd/4368618-7,https://d-nb.info/gnd/4028557-1,1794-06-01,Juni 1794,,,,https://briefe-der-romantik.de/letters/view/15897?left=text,51.15,14.13333,50.92878,11.5899,179.5151844884731,https://briefe-der-romantik.de/letters/view/15897?left=text,1794-06-01,1794-06-01,False,False,False
15898,14. bis 17. Juni 1794,Johann Gottlieb Fichte,Johanna Fichte,Jena,Zürich,https://www.geonames.org/2895044,https://www.geonames.org/2657896,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4068038-1,1794-06-14,14. bis 17. Juni 1794,,,,https://briefe-der-romantik.de/letters/view/15898?left=text,50.92878,11.5899,47.36667,8.55,453.5283918250287,https://briefe-der-romantik.de/letters/view/15898?left=text,1794-06-14,1794-06-14,True,False,False
15899,"Dienstag, 17. Juni 1794",Anna Henriette Schütz,Johann Gottlieb Fichte,Jena,Jena,https://www.geonames.org/2895044,https://www.geonames.org/2895044,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4028557-1,1794-06-17,1794-06-17,,,,https://briefe-der-romantik.de/letters/view/15899?left=text,50.92878,11.5899,50.92878,11.5899,0.0,https://briefe-der-romantik.de/letters/view/15899?left=text,1794-06-17,1794-06-17,False,False,False
15900,"Dienstag, 17. Juni 1794",Johann Gottlieb Fichte,Hartmann Rahn,Jena,Zürich,https://www.geonames.org/2895044,https://www.geonames.org/2657896,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4068038-1,1794-06-17,1794-06-17,,,,https://briefe-der-romantik.de/letters/view/15900?left=text,50.92878,11.5899,47.36667,8.55,453.5283918250287,https://briefe-der-romantik.de/letters/view/15900?left=text,1794-06-17,1794-06-17,False,False,False
15901,"Dienstag, 17. Juni 1794",Johann Gottlieb Fichte,Immanuel Kant,Jena,Königsberg,https://www.geonames.org/2895044,https://www.geonames.org/554234,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4031541-1,1794-06-17,1794-06-17,,,,https://briefe-der-romantik.de/letters/view/15901?left=text,50.92878,11.5899,54.70649,20.51095,731.1561238242622,https://briefe-der-romantik.de/letters/view/15901?left=text,1794-06-17,1794-06-17,False,False,False
15902,18. bis 21. Juni 1794,Johanna Fichte,Johann Gottlieb Fichte,Zürich,Jena,https://www.geonames.org/2657896,https://www.geonames.org/2895044,https://d-nb.info/gnd/4068038-1,https://d-nb.info/gnd/4028557-1,1794-06-18,18. bis 21. Juni 1794,,,,https://briefe-der-romantik.de/letters/view/15902?left=text,47.36667,8.55,50.92878,11.5899,453.5283918250287,https://briefe-der-romantik.de/letters/view/15902?left=text,1794-06-18,1794-06-18,True,False,False
15903,"Samstag, 21. Juni 1794",Johann Gottlieb Fichte,Johann Wolfgang von Goethe,Jena,Weimar,https://www.geonames.org/2895044,https://www.geonames.org/2812482,https://d-nb.info/gnd/4028557-1,https://d-nb.info/gnd/4065105-8,1794-06-21,1794-06-21,,,,https://briefe-der-romantik.de/letters/view/15903?left=text,50.92878,11.5899,50.9803,11.32903,19.14983040814181,https://briefe-der-romantik.de/letters/view/15903?left=text,1794-06-21,1794-06-21,False,False,False
15904,Mitte Juni 1794,Giuseppe Gorani,Johanna Fichte,Unbekannt,Zürich,,https://www.geonames.org/2657896,,https://d-nb.info/gnd/4068038-1,1794-06-11,Mitte Juni 1794,,,,https://briefe-der-romantik.de/letters/view/15904?left=text,,,47.36667,8.55,,https://briefe-der-romantik.de/letters/view/15904?left=text,1794-06-11,1794-06-11,True,False,False
15905,"Dienstag, 24. Juni 1794",Johann Wolfgang von Goethe,Johann Gottlieb Fichte,Weimar,Jena,https://www.geonames.org/2812482,https://www.geonames.org/2895044,https://d-nb.info/gnd/4065105-8,https://d-nb.info/gnd/4028557-1,1794-06-24,1794-06-24,,,,https://briefe-der-romantik.de/letters/view/15905?left=text,50.9803,11.32903,50.92878,11.5899,19.14983040814181,https://briefe-der-romantik.de/letters/view/15905?left=text,1794-06-24,1794-06-24,False,False,False
